# h00,h01,h02,h10,h11,h12,h20,h21,h22
4.601149260997772217e-02,-5.120994895696640015e-02,-9.688896685838699341e-02,-4.055982921272516251e-03,-1.110593695193529129e-02,-6.115186214447021484e-02,-1.087016798555850983e-02,-1.649006642401218414e-02,-9.596790373325347900e-02
-1.621629479586772504e-07,-3.334787095354840858e-07,-1.424718050202500308e-07,-1.540753657991444925e-07,-3.926609792870294768e-07,-2.245092076691435068e-07,-1.916339975593928102e-08,-5.223091292805293051e-08,-1.447756829975332948e-07
3.794942796230316162e-02,-3.047592006623744965e-03,7.459798455238342285e-02,7.988318800926208496e-02,-7.837740331888198853e-02,-5.196161940693855286e-02,-1.552873104810714722e-02,-1.808788627386093140e-03,4.388188198208808899e-02
9.497514367103576660e-02,1.033077985048294067e-01,4.065215587615966797e-02,1.077048853039741516e-02,-1.030020639300346375e-01,1.008979454636573792e-01,-5.081702023744583130e-02,-4.748359788209199905e-03,3.344578295946121216e-02
3.892293572425842285e-02,-8.477371931076049805e-02,-3.318213671445846558e-02,-2.827612310647964478e-02,-3.075210261158645153e-04,7.916606962680816650e-02,4.507732763886451721e-02,-4.159770160913467407e-02,-6.807913072407245636e-03
1.402901688152269344e-07,8.868757817026562407e-08,1.291277158088632859e-06,-8.253405212599318475e-07,-1.143892063737439457e-06,1.736102888116874965e-07,-1.076685066436766647e-06,-2.464510941990738502e-07,-5.197941845835885033e-07
2.011782780755311251e-04,5.557131394743919373e-02,-6.831422913819551468e-03,2.135485410690307617e-02,5.390275269746780396e-02,1.053865477442741394e-01,5.387235432863235474e-03,7.108663674443960190e-03,1.893925108015537262e-02
4.362486675381660461e-02,-8.904135972261428833e-02,3.199601918458938599e-02,1.536807417869567871e-02,-1.543582081794738770e-01,4.395852796733379364e-03,5.705769732594490051e-02,7.158326357603073120e-02,-1.024348661303520203e-02
2.152972389012575150e-03,1.742284931242465973e-02,5.952781066298484802e-02,-5.638395249843597412e-02,2.050101757049560547e-03,-1.231239456683397293e-02,1.152265444397926331e-02,1.264140568673610687e-02,-7.109035551548004150e-02
8.303155191242694855e-03,-2.570343948900699615e-02,2.951147221028804779e-02,-5.783640779554843903e-03,-2.221131511032581329e-02,8.181815966963768005e-03,2.516363281756639481e-03,2.365934289991855621e-02,4.374042153358459473e-03
2.733685635030269623e-02,-7.950859516859054565e-02,4.460619762539863586e-02,-4.771727602928876877e-03,-1.305668242275714874e-02,5.098956450819969177e-02,-6.568899378180503845e-03,-2.395414514467120171e-03,-8.689122274518013000e-03
-2.639862895011901855e-02,-2.910712361335754395e-02,-2.000843174755573273e-02,-7.872945070266723633e-02,-5.078146979212760925e-02,1.115564070641994476e-02,4.700379073619842529e-02,-8.650545775890350342e-02,-2.101760543882846832e-02
-4.612004011869430542e-02,3.135527297854423523e-02,-2.750909514725208282e-02,4.547077044844627380e-02,1.612316519021987915e-01,8.116846531629562378e-02,5.819040350615978241e-03,-1.201828289777040482e-02,3.911598399281501770e-02
4.330716282129287720e-02,4.410012066364288330e-02,4.955406859517097473e-02,-5.545488744974136353e-02,-1.034842133522033691e-01,-5.402124300599098206e-02,-3.497439250349998474e-02,-5.733568221330642700e-02,2.542774751782417297e-02
2.191712334752082825e-02,1.767946756444871426e-03,-2.498868852853775024e-02,-5.817994847893714905e-02,1.711051464080810547e-01,9.942342340946197510e-02,-3.360571339726448059e-02,1.051653027534484863e-01,7.550019025802612305e-02
-2.968036197125911713e-02,-3.095202147960662842e-03,-5.021183285862207413e-03,-1.247435994446277618e-02,9.473275393247604370e-02,-8.325884118676185608e-03,5.194697529077529907e-03,-3.312293905764818192e-03,-6.224871426820755005e-02
5.747998133301734924e-02,-2.234857343137264252e-02,-5.293900147080421448e-03,5.174074321985244751e-02,2.618924342095851898e-02,1.086854375898838043e-02,9.565710276365280151e-02,-9.877189993858337402e-03,-2.870204113423824310e-02
8.324184454977512360e-03,6.384762376546859741e-02,2.831957768648862839e-03,-6.702670454978942871e-02,9.809816628694534302e-02,1.204916555434465408e-02,-1.690903864800930023e-02,-9.830145537853240967e-02,-1.331965904682874680e-02
-4.351365845650434494e-03,-9.927707910537719727e-02,-1.813930086791515350e-02,-3.889333084225654602e-02,-7.577794045209884644e-02,3.553577512502670288e-02,-2.703034318983554840e-03,-4.709580913186073303e-02,3.952232375741004944e-02
-8.307851850986480713e-03,-8.005227148532867432e-02,3.429620340466499329e-02,-3.781421808525919914e-03,-2.388832159340381622e-02,-7.003471720963716507e-03,-1.099623180925846100e-02,2.761935070157051086e-02,2.560122124850749969e-02
-1.518563926219940186e-02,-1.857696846127510071e-02,1.097861602902412415e-01,-1.068898364901542664e-01,5.306421965360641479e-02,5.290197581052780151e-02,-2.080012671649456024e-02,8.529183268547058105e-02,-4.935673251748085022e-02
4.674165695905685425e-02,-2.723323181271553040e-03,-1.051698438823223114e-02,1.303046010434627533e-02,-2.263598330318927765e-02,4.391892626881599426e-02,2.573783136904239655e-02,1.056497469544410706e-01,7.479281723499298096e-02
1.073724776506423950e-02,3.386384248733520508e-02,-2.829964272677898407e-03,9.636274725198745728e-02,-6.991687417030334473e-02,-8.864509314298629761e-02,3.462491557002067566e-03,6.372412294149398804e-02,3.193388506770133972e-02
2.320541068911552429e-02,-8.086092025041580200e-02,4.815622046589851379e-02,8.299169689416885376e-02,-8.486289530992507935e-02,1.027918141335248947e-02,8.419034071266651154e-03,-3.987429291009902954e-02,8.686245977878570557e-02
4.277469217777252197e-02,-4.615236446261405945e-02,2.685018442571163177e-02,-2.713928185403347015e-02,5.841966718435287476e-02,3.378224372863769531e-02,-6.182226818054914474e-03,4.036063700914382935e-02,-8.795786648988723755e-03
-3.586827963590621948e-02,-5.505581572651863098e-02,2.094880864024162292e-02,-3.327251225709915161e-02,1.508650183677673340e-02,1.393388770520687103e-02,-5.253928527235984802e-02,-3.067021444439888000e-02,3.038432262837886810e-02
2.221207320690155029e-02,-6.028014793992042542e-02,4.358062520623207092e-02,-2.953093126416206360e-02,-2.205820055678486824e-03,2.312534675002098083e-02,6.114473100751638412e-03,-7.660608389414846897e-04,-1.677915640175342560e-02
1.136976387351751328e-02,4.113754723221063614e-03,-1.724972017109394073e-02,-5.653640627861022949e-02,1.210862025618553162e-02,1.708066649734973907e-02,-2.782317064702510834e-02,3.179198596626520157e-03,-3.771189972758293152e-02
-1.337016719560324418e-08,-1.638676216941803432e-08,-1.057125054160223954e-08,-4.775739803619671875e-09,-5.448323570078628109e-09,-7.126727652462250262e-09,1.770540869472370105e-08,1.950281713902768388e-08,1.579613245761279927e-10
4.820683225989341736e-02,6.084323860704898834e-03,1.913872919976711273e-02,-4.943892825394868851e-03,2.676245756447315216e-03,-8.350044488906860352e-03,-3.064713068306446075e-02,4.628116264939308167e-02,-3.019168414175510406e-02
2.478001581707189871e-09,-2.823453471023640304e-09,1.030483254282898997e-09,-2.789411368553373904e-09,1.560083590090854955e-10,-7.436779636549317729e-09,-4.016936561157535834e-09,8.255063299600351456e-09,6.120134177223235383e-09
3.927708789706230164e-02,-3.943262249231338501e-02,3.019766323268413544e-02,8.543106168508529663e-02,-8.908451348543167114e-02,1.373457908630371094e-02,3.583294572308659554e-03,1.238597854971885681e-01,3.280641138553619385e-02
6.175697222352027893e-02,1.607662066817283630e-02,1.813257858157157898e-02,1.862937957048416138e-02,2.309226095676422119e-01,2.816214412450790405e-02,6.554538011550903320e-02,-1.870591938495635986e-02,-1.319444626569747925e-01
4.781241342425346375e-02,7.006756495684385300e-03,-3.438713774085044861e-02,4.507054761052131653e-02,6.916393339633941650e-02,6.844715029001235962e-02,-6.719266623258590698e-02,9.649434685707092285e-02,-2.014867216348648071e-02
5.243495479226112366e-02,-8.691564202308654785e-02,-1.130906399339437485e-03,-5.581885576248168945e-03,-1.163796782493591309e-01,1.144883856177330017e-01,4.962315782904624939e-02,4.164492711424827576e-02,1.648469641804695129e-02
2.283120527863502502e-02,-5.919617787003517151e-02,4.234329983592033386e-02,-5.832350254058837891e-02,6.708225607872009277e-02,8.664110302925109863e-02,3.779257461428642273e-02,6.853679567575454712e-02,-4.828765243291854858e-02
-2.523604221642017365e-02,-5.723028257489204407e-02,-5.067735910415649414e-02,-6.109963357448577881e-02,1.081890910863876343e-01,1.822290383279323578e-02,-7.691080123186111450e-02,5.245481431484222412e-02,-4.464325681328773499e-02
4.749655723571777344e-02,-4.216849803924560547e-02,-4.015779122710227966e-02,-1.793591491878032684e-02,2.891718037426471710e-02,3.973400592803955078e-02,-3.893754258751869202e-02,9.847563505172729492e-02,1.617089286446571350e-02
5.280421301722526550e-02,-2.121118083596229553e-02,-4.134427011013031006e-02,9.986472316086292267e-03,6.246864330023527145e-03,-1.766149513423442841e-02,1.141669414937496185e-02,-5.250560492277145386e-02,-3.167840465903282166e-02
5.556345731019973755e-02,-3.547741100192070007e-02,-1.866248087026178837e-03,-1.038846932351589203e-02,1.120435148477554321e-01,8.953696116805076599e-03,5.118216946721076965e-02,-1.318371891975402832e-01,-2.706970646977424622e-02
-9.997736860611894372e-09,-6.590853196541957004e-09,-8.952629748648632813e-09,-5.950868686710464317e-09,1.789907999594220200e-09,2.120994269105835883e-09,2.688759215274671988e-09,1.075275246620321923e-08,8.492611058841248450e-09
-1.253404468297958374e-02,-3.520148247480392456e-02,-1.730787195265293121e-02,4.279338940978050232e-02,-6.012972816824913025e-02,3.245106711983680725e-02,-5.610600113868713379e-02,4.304035380482673645e-02,1.739575527608394623e-02
3.051128587685525417e-04,-7.236979156732559204e-02,-1.482597440481185913e-01,3.525687754154205322e-02,-4.582243412733078003e-02,-1.729716360569000244e-01,1.840867847204208374e-02,-1.847733184695243835e-02,-1.214882805943489075e-01
5.416779965162277222e-02,-5.502531677484512329e-02,-3.244491666555404663e-02,7.162605971097946167e-02,-1.726140230894088745e-01,5.888776108622550964e-02,-7.218336313962936401e-02,2.113202214241027832e-02,-3.856839239597320557e-02
7.608248852193355560e-03,-2.790962345898151398e-02,5.288501456379890442e-02,-8.970076590776443481e-02,3.114776685833930969e-02,4.798594489693641663e-02,-6.866061687469482422e-02,3.787222132086753845e-02,-1.135413069278001785e-02
1.394722908735275269e-01,-1.237435117363929749e-01,-2.958833472803235054e-03,8.865752816200256348e-02,-4.557942599058151245e-02,-5.210701748728752136e-02,-8.823975920677185059e-02,1.035040020942687988e-01,-1.563172973692417145e-02
-8.576677180826663971e-03,-2.438008412718772888e-02,-9.440076537430286407e-03,-2.802679315209388733e-02,3.078310564160346985e-02,4.004452377557754517e-02,-5.480193067342042923e-03,2.379195205867290497e-02,-1.369248144328594208e-03
2.305666729807853699e-02,-1.148642785847187042e-02,2.132693305611610413e-02,-3.336997702717781067e-02,2.849504649639129639e-01,-1.617882773280143738e-02,4.850413277745246887e-02,-1.111800689250230789e-02,-4.020115360617637634e-02
1.142038702964782715e-01,-3.790788725018501282e-02,3.572807833552360535e-02,-3.399927541613578796e-02,-5.338590126484632492e-03,3.429032117128372192e-02,1.669110544025897980e-02,7.661037892103195190e-02,7.565170526504516602e-02
-1.908684708178043365e-02,1.291870512068271637e-02,7.125305384397506714e-02,-4.727109894156455994e-02,-1.754841208457946777e-01,-4.383323248475790024e-03,2.029425668297335505e-04,7.361313328146934509e-03,2.083240821957588196e-02
5.992774665355682373e-02,-8.723292499780654907e-02,-7.035140693187713623e-02,-2.403125166893005371e-03,-4.027314484119415283e-02,1.360691338777542114e-01,2.298283763229846954e-02,2.059304341673851013e-02,-1.807467825710773468e-02
6.145221181213855743e-03,-1.941420882940292358e-02,-4.639800637960433960e-02,-7.685050368309020996e-02,1.553058922290802002e-01,-1.883871108293533325e-02,-1.976600848138332367e-02,-1.522932015359401703e-02,-8.225230872631072998e-02
2.756726928055286407e-02,-1.794782280921936035e-01,-1.238607838749885559e-01,-3.752066195011138916e-02,1.310625299811363220e-02,-1.816151663661003113e-02,2.701565623283386230e-02,-5.334538221359252930e-02,-1.685504615306854248e-01
6.303565204143524170e-02,2.602673135697841644e-02,1.208115555346012115e-02,-4.152736440300941467e-02,6.077201687730848789e-04,6.315610837191343307e-03,-6.415922194719314575e-02,-1.377225760370492935e-02,3.070272039622068405e-03
-7.926008664071559906e-03,-9.245948866009712219e-03,-4.749248549342155457e-02,-1.994296163320541382e-02,-3.085847385227680206e-02,6.356199085712432861e-02,-2.651398070156574249e-02,1.571850106120109558e-02,6.752693559974431992e-03
3.336344286799430847e-02,-8.734361827373504639e-02,-3.106271475553512573e-02,6.931947078555822372e-03,-4.108224529772996902e-03,1.343149244785308838e-01,-5.631842836737632751e-02,-5.789384990930557251e-02,-1.154936999082565308e-01
4.343991167843341827e-03,-7.697006221860647202e-03,-6.494991481304168701e-02,1.384605094790458679e-02,-2.280258014798164368e-02,-4.647827148437500000e-02,2.777618728578090668e-02,1.607969775795936584e-02,-1.336318533867597580e-02
4.737862199544906616e-02,-2.498206682503223419e-02,-2.760520949959754944e-02,7.009080052375793457e-02,4.208360798656940460e-03,-1.080505773425102234e-01,1.752550899982452393e-02,4.564719274640083313e-02,7.880993187427520752e-03
2.668011367390477062e-09,2.767068885134449374e-08,2.470165583190464531e-08,6.390483697771287552e-09,4.102043149600831384e-08,3.363114942089850956e-08,5.833463045945563863e-09,1.333365151623411293e-08,9.660384492349294305e-09
1.795924268662929535e-02,1.480335090309381485e-02,1.760101504623889923e-02,2.221556380391120911e-02,9.808731265366077423e-03,1.314661931246519089e-02,9.357603266835212708e-03,-1.016107853502035141e-02,-1.539831887930631638e-02
-5.714598794170910878e-10,-3.538951132142642564e-09,4.109949269803792049e-09,1.719308584391399108e-09,-4.360623251375983500e-10,-1.150556427909066315e-09,-6.428412024916951850e-09,2.985786062836837118e-09,2.930658826727494670e-09
2.723001874983310699e-03,2.218414284288883209e-02,5.828083958476781845e-03,-1.695525459945201874e-02,-5.044886376708745956e-03,-2.663939027115702629e-03,-1.538366824388504028e-02,-3.874210640788078308e-03,2.610876411199569702e-02
-1.420563273131847382e-02,-1.903234864585101604e-03,1.197922276332974434e-03,1.199639961123466492e-02,6.994754076004028320e-03,1.210888288915157318e-02,7.954670116305351257e-03,-4.222800489515066147e-03,-1.015831343829631805e-02
-2.901924256448751294e-09,1.262958271297520696e-08,-4.187275859379724352e-09,7.912889898875619110e-09,1.787423187238346145e-08,1.276889172174833220e-08,-8.777402804582834506e-09,6.282675268920456801e-09,-7.872476004422424012e-09
-1.915912516415119171e-02,-7.028282433748245239e-02,1.449378486722707748e-02,-1.452838443219661713e-02,-1.243268921971321106e-01,3.037449717521667480e-02,-1.666434854269027710e-02,-6.905111670494079590e-02,5.242419242858886719e-02
1.966867557712248527e-07,4.731865033136273269e-07,3.515733340009319363e-07,2.049516609758939012e-07,5.344105034055246506e-07,4.316210038268764038e-07,2.817853506087431015e-08,2.679566648566833464e-07,2.173429578533614404e-07
1.884555071592330933e-02,5.498941522091627121e-03,-2.755335159599781036e-02,-1.102120243012905121e-02,9.350495412945747375e-03,-1.384979765862226486e-02,-2.034311555325984955e-02,2.697907388210296631e-03,-1.401365082710981369e-02
9.885611943900585175e-04,-5.008263513445854187e-02,-1.283733546733856201e-01,-1.018640920519828796e-01,-6.486568599939346313e-02,-1.757140904664993286e-01,-7.573581486940383911e-02,-6.483202800154685974e-03,-3.900835290551185608e-02
-6.918718572705984116e-03,4.329286050051450729e-03,-1.245773769915103912e-02,1.107969414442777634e-02,3.947900549974292517e-04,-2.526925131678581238e-02,-1.526021491736173630e-02,-1.294740103185176849e-02,-2.995011955499649048e-02
4.404889466513850493e-07,1.662437284721818287e-06,1.174590124719543383e-06,4.726883560124406358e-07,1.892322984531347174e-06,1.346498493148828857e-06,-3.331892912683542818e-07,6.118012265687866602e-07,2.370692584463540697e-07
4.281366616487503052e-02,-4.759198985993862152e-03,-9.857080131769180298e-02,4.422274604439735413e-02,5.588965490460395813e-02,-8.520840853452682495e-02,4.709123075008392334e-02,1.056783869862556458e-01,6.676223874092102051e-02
-1.583279669284820557e-02,2.945235185325145721e-02,9.622174315154552460e-03,2.954448573291301727e-02,1.369486190378665924e-02,1.554175093770027161e-02,-7.922880351543426514e-03,7.798693608492612839e-03,-6.858866196125745773e-03
1.747030392289161682e-02,6.200603675097227097e-03,3.751596901565790176e-03,1.672547869384288788e-02,1.351583283394575119e-02,1.561203622259199619e-03,-1.207496505230665207e-03,7.730340585112571716e-03,-2.270302502438426018e-03
-9.371255524456501007e-03,1.451254449784755707e-02,9.187528863549232483e-03,-1.088125165551900864e-02,2.592279762029647827e-02,1.748041436076164246e-02,-2.100749500095844269e-02,4.197225905954837799e-03,5.248768255114555359e-03
-1.488409750163555145e-02,1.612240821123123169e-02,1.670403592288494110e-02,-1.266923081129789352e-02,2.850468643009662628e-02,4.228919744491577148e-03,-3.425471484661102295e-02,-5.812110844999551773e-03,-1.522939372807741165e-02
3.165129572153091431e-02,2.004821319133043289e-03,1.740047708153724670e-02,4.983697459101676941e-02,4.953485727310180664e-02,4.299748316407203674e-02,-5.267150700092315674e-03,1.044001523405313492e-02,1.483078952878713608e-02
8.228868828155100346e-04,-6.510695070028305054e-02,7.800382561981678009e-03,1.442110911011695862e-02,-5.519128218293190002e-02,7.639052812010049820e-03,3.801199421286582947e-02,1.447550300508737564e-02,6.669673323631286621e-02
8.782460354268550873e-03,2.419676817953586578e-02,-3.949135541915893555e-03,-5.383393727242946625e-03,3.222759068012237549e-02,1.101194415241479874e-02,-1.888393610715866089e-02,1.118352357298135757e-02,7.836882025003433228e-03
3.530116751790046692e-02,-8.965854346752166748e-02,5.924724508076906204e-03,3.949514403939247131e-02,-1.893982738256454468e-01,-1.483253319747745991e-03,4.700744152069091797e-02,-6.748394668102264404e-02,3.668724745512008667e-02
-5.237143952399492264e-03,-1.572063751518726349e-02,1.891599036753177643e-03,-6.202260497957468033e-03,3.856994211673736572e-02,2.359254285693168640e-02,-2.625035680830478668e-02,4.286771640181541443e-03,-1.381613500416278839e-02
-2.723261713981628418e-02,-2.050279080867767334e-02,-8.143505454063415527e-02,-1.665736176073551178e-02,1.200504042208194733e-02,-1.748662255704402924e-02,-2.684433478862047195e-03,8.052689023315906525e-03,-4.600990936160087585e-02
-4.081341996788978577e-02,-7.070922106504440308e-02,4.109046608209609985e-02,-3.937979787588119507e-02,-8.535832911729812622e-02,4.343218356370925903e-02,3.387059643864631653e-02,6.284923758357763290e-03,8.370588719844818115e-02
2.362895011901855469e-02,4.161946102976799011e-02,1.311012730002403259e-02,3.673788905143737793e-02,3.011651523411273956e-02,1.248358283191919327e-02,8.429092355072498322e-03,-8.373382501304149628e-03,-5.148474127054214478e-02
-6.589059252291917801e-03,1.381211914122104645e-02,-2.513025142252445221e-02,-8.431121241301298141e-04,3.857825323939323425e-02,-1.099045202136039734e-02,5.416337400674819946e-03,2.616329491138458252e-02,-3.036587964743375778e-03
2.861510775983333588e-02,2.121272496879100800e-03,-1.502904016524553299e-02,2.694831974804401398e-02,-1.062192954123020172e-03,-8.107970468699932098e-03,1.210628449916839600e-02,1.000550482422113419e-02,-3.579006530344486237e-03
3.149427007883787155e-03,1.294216420501470566e-02,2.980698086321353912e-02,2.741628326475620270e-02,3.257389739155769348e-02,2.047986909747123718e-02,-7.273550145328044891e-03,-3.218890866264700890e-03,-7.379603572189807892e-03
9.500396437942981720e-03,2.875615842640399933e-03,-5.676789954304695129e-02,-1.649719849228858948e-02,8.589429780840873718e-03,-2.242132462561130524e-02,-2.306707575917243958e-02,1.771891117095947266e-02,1.279145851731300354e-02
-1.679214648902416229e-02,-1.867707818746566772e-02,-3.584371879696846008e-02,-4.415581934154033661e-03,2.391492947936058044e-02,1.795520447194576263e-02,-1.813871902413666248e-03,2.140807220712304115e-03,-4.033767618238925934e-03
-1.644647680222988129e-02,-3.935267217457294464e-03,-1.509159710258245468e-02,-1.289738435298204422e-02,4.804047930520027876e-04,-1.696025580167770386e-02,8.072407916188240051e-03,3.890898078680038452e-03,-1.133594848215579987e-02
-5.021280609071254730e-03,4.152694344520568848e-02,5.709649994969367981e-03,1.048100064508616924e-03,7.110980153083801270e-02,2.214007638394832611e-02,-4.104074835777282715e-02,-1.634145155549049377e-02,-3.231789916753768921e-02
-9.222478605806827545e-03,8.098752237856388092e-03,-2.320449240505695343e-02,-2.990743704140186310e-02,6.682896986603736877e-03,-1.776439696550369263e-02,-2.811054699122905731e-02,-7.746116258203983307e-03,-1.521416939795017242e-02
-7.444736547768115997e-03,-6.005724892020225525e-03,-1.764606311917304993e-02,2.107728039845824242e-03,9.443662129342556000e-03,-7.682018913328647614e-04,-3.337906906381249428e-03,1.399014145135879517e-02,-2.287750365212559700e-03
7.596922202424138959e-09,8.446328636502187237e-10,1.496194002026385306e-10,1.466935639626854027e-08,1.345418176867951843e-08,7.281121927604772281e-09,5.749937415089334536e-09,3.671642767599792023e-09,1.320170528451569680e-09
6.512879859656095505e-03,1.404931861907243729e-02,-8.413960225880146027e-03,-4.961565602570772171e-03,6.203371565788984299e-03,-1.965899951756000519e-02,-3.993323538452386856e-03,4.884136724285781384e-04,-1.474360655993223190e-02
1.572043051289995219e-09,5.274606973415529865e-09,2.403246712745499281e-09,8.245494953484922007e-09,4.033074707532335879e-10,-4.123946073519846323e-09,2.218777828133511321e-09,9.448601900885478244e-10,-8.113988925195769752e-10
4.024115204811096191e-02,2.945671975612640381e-02,5.996888969093561172e-03,2.865333110094070435e-03,-2.938546799123287201e-02,-3.644483163952827454e-02,1.978564821183681488e-02,-2.099890448153018951e-02,-3.093552775681018829e-02
-1.803294289857149124e-03,-2.941938862204551697e-02,-3.833389282226562500e-02,9.299904108047485352e-03,-3.214162588119506836e-02,-7.422935217618942261e-03,1.640380360186100006e-02,-1.562028098851442337e-02,-1.296747568994760513e-02
-1.459610275924205780e-02,-7.535029947757720947e-02,-5.377679318189620972e-02,-6.866842508316040039e-02,-1.021040752530097961e-01,-1.011475399136543274e-01,-3.648425266146659851e-02,-6.130881607532501221e-03,1.489116437733173370e-02
4.751065745949745178e-02,4.686100035905838013e-02,1.891127903945744038e-03,-2.181778848171234131e-02,-8.563835173845291138e-02,-1.167196184396743774e-01,3.361368179321289062e-02,3.517213836312294006e-02,-2.912735939025878906e-02
4.735784232616424561e-02,1.141176000237464905e-02,1.429847348481416702e-02,5.155186355113983154e-02,8.583568036556243896e-03,3.936048969626426697e-02,2.528999187052249908e-02,1.667049340903759003e-02,2.398631907999515533e-02
-1.153115089982748032e-02,-3.700788319110870361e-02,-3.633861243724822998e-02,-1.131246760487556458e-01,-4.806496948003768921e-02,-8.563560247421264648e-02,-5.023917555809020996e-02,2.773378975689411163e-02,8.549835532903671265e-03
4.569720104336738586e-02,5.748515017330646515e-03,5.184509209357202053e-04,5.073725432157516479e-02,-6.357250967994332314e-04,-1.434049941599369049e-02,1.684988290071487427e-02,-1.604045927524566650e-02,-3.345846757292747498e-02
-1.198094990104436874e-02,2.019272744655609131e-02,-1.653160870773717761e-04,-8.625207468867301941e-03,1.459572557359933853e-02,1.032310444861650467e-02,-1.426456589251756668e-02,2.114667184650897980e-02,6.528702564537525177e-03
2.537745423614978790e-02,-1.611814647912979126e-02,-4.240612313151359558e-02,-1.784098893404006958e-02,3.579925745725631714e-02,-1.202660147100687027e-02,2.143476530909538269e-02,4.193163290619850159e-02,-1.003876794129610062e-02
9.634599784646979970e-10,-8.607008994410136893e-10,-2.734111825830609632e-09,2.196377524299464312e-09,4.646253159990010317e-09,-1.750735556527160952e-09,7.010421132491728713e-09,-5.710982353690496893e-09,-7.897733578232646323e-10
8.776233531534671783e-03,-1.176343113183975220e-01,-2.725742757320404053e-02,-2.965830266475677490e-03,-2.844804525375366211e-01,-1.446768343448638916e-01,3.725654259324073792e-02,2.763238176703453064e-02,6.979521363973617554e-03
-3.176322672516107559e-03,-5.053482204675674438e-02,-4.698093608021736145e-02,2.104529738426208496e-02,-4.501062631607055664e-02,-8.573727309703826904e-02,-3.171305358409881592e-02,2.646012762852478772e-05,-1.068935822695493698e-02
4.265062452759593725e-04,-1.380902677774429321e-01,-9.850526601076126099e-02,1.004024129360914230e-02,-1.510437428951263428e-01,-2.178397327661514282e-01,-2.529397793114185333e-02,5.800938233733177185e-03,-5.752297863364219666e-02
1.191334892064332962e-02,3.189895674586296082e-02,-1.053534331731498241e-03,-8.606228977441787720e-03,3.463396430015563965e-02,3.318198956549167633e-03,-4.991390928626060486e-02,-9.705817326903343201e-03,-1.528397947549819946e-02
-1.973912864923477173e-02,-4.915232956409454346e-02,-8.881957828998565674e-02,-8.493999391794204712e-02,-1.122518479824066162e-01,-1.135096624493598938e-01,-4.368691146373748779e-02,-5.875936895608901978e-02,-4.717908054590225220e-02
1.514432369731366634e-03,1.369762932881712914e-03,2.850289922207593918e-03,8.394390344619750977e-03,8.122788858599960804e-04,4.899743013083934784e-03,4.008603747934103012e-03,-8.674722164869308472e-03,-6.532850209623575211e-03
2.731000632047653198e-02,-8.830789476633071899e-02,-2.620434947311878204e-02,7.184176705777645111e-03,-7.139708846807479858e-02,3.010634891688823700e-02,2.144321799278259277e-02,1.254001981578767300e-03,1.608396321535110474e-02
-5.420742556452751160e-02,-3.640651702880859375e-02,1.752945967018604279e-02,-1.257743388414382935e-01,-8.243352174758911133e-02,3.306698985397815704e-03,-2.630593255162239075e-02,-1.860435493290424347e-02,9.666282683610916138e-03
5.577936768531799316e-02,2.726669423282146454e-02,6.362030748277902603e-03,5.381738767027854919e-02,7.686234265565872192e-02,-7.919954136013984680e-03,-2.609974145889282227e-02,2.100326493382453918e-02,2.144399331882596016e-03
-1.371997292153537273e-03,3.000684455037117004e-02,4.634191747754812241e-03,6.306677125394344330e-03,3.039770014584064484e-02,-6.793364882469177246e-03,-1.637872681021690369e-02,7.065477780997753143e-03,-2.621345594525337219e-02
-1.772612147033214569e-02,-1.762378364801406860e-01,-3.360164538025856018e-02,-1.878280378878116608e-02,-2.200388312339782715e-01,-2.875317074358463287e-02,2.180518954992294312e-02,-7.558508962392807007e-02,3.342354670166969299e-02
2.309373207390308380e-02,3.853793442249298096e-02,-4.053336009383201599e-02,4.599047452211380005e-02,3.070169314742088318e-02,4.416485503315925598e-02,3.058101050555706024e-02,3.168141469359397888e-02,7.815115153789520264e-03
4.589983262121677399e-03,4.708410054445266724e-02,-8.694909512996673584e-03,-6.301128771156072617e-03,5.958539992570877075e-02,5.866718478500843048e-03,-2.025463245809078217e-02,4.328475892543792725e-02,4.509421996772289276e-03
1.125285984016954899e-03,-5.746062379330396652e-03,-6.841124035418033600e-03,6.061557680368423462e-03,7.329490035772323608e-03,-1.178414095193147659e-02,-1.145465648733079433e-03,5.186816211789846420e-03,-1.986745558679103851e-02
1.752880588173866272e-02,4.460608214139938354e-02,-2.659548260271549225e-02,2.210167236626148224e-02,4.585682600736618042e-02,2.334667742252349854e-02,1.805220730602741241e-02,5.968945845961570740e-02,1.712944172322750092e-02
-2.911161258816719055e-02,3.424182301387190819e-03,-1.752315275371074677e-02,-2.368180453777313232e-02,2.271581441164016724e-02,-3.830106928944587708e-02,-1.030770130455493927e-02,-4.380163270980119705e-03,-2.358182519674301147e-02
-4.960704222321510315e-02,-3.272437490522861481e-03,-1.534544024616479874e-02,-1.352367550134658813e-02,5.484240502119064331e-02,1.118737831711769104e-02,-2.354921214282512665e-02,-2.849453315138816833e-02,-6.637102365493774414e-02
-4.980430290402182436e-08,-2.821068889602429408e-08,-2.058291492801345157e-08,-5.238894473791333439e-08,-2.852226721472561621e-08,-3.509934032308592577e-08,-3.217050803527854441e-08,-3.411000903952299268e-08,-4.315340262905920099e-08
7.822675630450248718e-03,1.813269965350627899e-02,6.577487103641033173e-03,8.377438411116600037e-03,1.827727258205413818e-02,2.390104345977306366e-03,3.288432490080595016e-03,1.431171316653490067e-02,2.842978108674287796e-03
